,CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFMSegement,Segment,Cluster
1438,14988,212,11,103.08,1,3,2,132,At Risk,0
1439,14995,39,8,28.13,3,2,1,321,Others,2
1440,14997,46,6,134.16,3,2,2,322,Others,0
1441,14998,170,12,111.47,1,3,2,132,At Risk,0
1442,15000,48,12,77.32,3,3,2,332,Loyal Customers,0
1443,15002,116,24,318.12,2,4,3,243,At Risk,0
1444,15004,147,23,147.54,2,4,3,243,At Risk,0
1445,15005,16,244,1410.49,4,4,4,444,Champions,1
1446,15006,51,26,103.99,3,4,2,342,Loyal Customers,0
1447,15007,159,1,4.16,1,1,1,111,Lost,2
1448,15009,12,29,207.11,4,4,3,443,Loyal Customers,1
1449,15010,36,8,111.05,3,2,2,322,Others,0
1450,15012,54,25,76.7,2,4,2,242,Frequent but Low Value,0
1451,15014,43,6,94.17999999999999,3,2,2,322,Others,0
1452,15016,173,5,54.760000000000005,1,2,1,121,Others,2
1453,15017,34,1,4.2,3,1,1,311,Others,2
1454,15018,39,7,101.14,3,2,2,322,Others,0
1455,15019,267,15,52.300000000000004,1,3,1,131,At Risk,0
1456,15021,9,110,522.39,4,4,4,444,Champions,1
1457,15022,12,22,133.95,4,4,2,442,Loyal Customers,0
1458,15023,3,122,1396.96,4,4,4,444,Champions,1
1459,15024,10,35,379.18,4,4,4,444,Champions,1
1460,15025,33,16,75.4,3,3,2,332,Loyal Customers,0
1461,15026,80,8,81.54,2,2,2,222,Others,0
1462,15027,31,9,343.5,3,2,4,324,Big Spenders,0
1463,15028,8,8,76.27,4,2,2,422,Recent Customers,0
1464,15030,72,1,95.4,2,1,2,212,Others,2
1465,15031,4,19,95.89,4,3,2,432,Loyal Customers,1
1466,15032,256,8,1202.2,1,2,4,124,Big Spenders,0
1467,15033,5,101,550.83,4,4,4,444,Champions,1
1468,15034,16,72,945.71,4,4,4,444,Champions,1
1469,15035,90,2,37.050000000000004,2,1,1,211,Others,2
1470,15036,72,23,106.39999999999999,2,4,2,242,Frequent but Low Value,0
1471,15038,69,29,138.56,2,4,2,242,Frequent but Low Value,0
1472,15039,10,312,3659.67,4,4,4,444,Champions,1
1473,15041,170,10,31.139999999999997,1,3,1,131,At Risk,2
1474,15043,31,1,179.0,3,1,3,313,Others,2
1475,15044,19,94,1578.46,4,4,4,444,Champions,1
1476,15045,152,3,98.88,1,1,2,112,Others,2
1477,15046,9,44,963.92,4,4,4,444,Champions,1
1478,15047,270,6,100.4,1,2,2,122,Others,2
1479,15048,65,16,75.51,2,3,2,232,At Risk,0
1480,15050,25,15,371.95,3,3,4,334,Loyal Customers,0
1481,15051,23,39,394.34,3,4,4,344,Loyal Customers,1
1482,15052,319,5,22.4,1,2,1,121,Others,2
1483,15053,5,16,143.05,4,3,3,433,Loyal Customers,1
1484,15054,12,26,71.0,4,4,2,442,Loyal Customers,0
1485,15057,316,4,211.5,1,1,3,113,Others,0
1486,15058,25,35,286.44,3,4,3,343,Loyal Customers,1
1487,15059,41,53,319.62,3,4,3,343,Loyal Customers,1
1488,15060,8,23,87.16,4,4,2,442,Loyal Customers,1
1489,15061,4,66,7357.98,4,4,4,444,Champions,1
1490,15062,71,18,340.42,2,3,4,234,At Risk,0
1491,15063,213,2,45.4,1,1,1,111,Lost,2
1492,15065,38,17,529.05,3,3,4,334,Loyal Customers,0
1493,15066,53,12,252.8,2,3,3,233,At Risk,0
1494,15067,78,16,357.74,2,3,4,234,At Risk,0
1495,15068,46,21,116.53999999999999,3,3,2,332,Loyal Customers,0
1496,15069,179,7,109.80000000000001,1,2,2,122,Others,0
1497,15071,94,5,205.0,2,2,3,223,Others,0
1498,15073,10,11,201.55,4,3,3,433,Loyal Customers,0
1499,15074,105,7,144.92000000000002,2,2,3,223,Others,0
1500,15075,78,6,261.86,2,2,3,223,Others,0
1501,15076,173,4,63.300000000000004,1,1,2,112,Others,2
1502,15078,7,86,1952.3200000000002,4,4,4,444,Champions,1
1503,15079,213,11,295.40999999999997,1,3,3,133,At Risk,0
1504,15081,22,7,104.8,3,2,2,322,Others,0
1505,15083,257,1,14.850000000000001,1,1,1,111,Lost,2
1506,15087,282,2,43.8,1,1,1,111,Lost,2
1507,15088,21,15,281.52,3,3,3,333,Loyal Customers,0
1508,15089,10,29,589.5,4,4,4,444,Champions,1
1509,15090,308,3,45.4,1,1,1,111,Lost,2
1510,15091,68,6,77.91,2,2,2,222,Others,0
1511,15092,215,3,46.8,1,1,1,111,Lost,2
1512,15093,18,19,970.78,4,3,4,434,Loyal Customers,1
1513,15095,104,7,205.5,2,2,3,223,Others,0
1514,15096,43,1,6.64,3,1,1,311,Others,2
1515,15097,4,5,56.8,4,2,1,421,Recent Customers,0
1516,15099,84,5,67.48,2,2,2,222,Others,2
1517,15101,9,2,58.53,4,1,1,411,Recent Customers,2
1518,15103,31,5,78.53999999999999,3,2,2,322,Others,0
1519,15104,197,14,198.92000000000002,1,3,3,133,At Risk,0
1520,15105,18,17,358.22,4,3,4,434,Loyal Customers,1
1521,15106,18,24,321.42,4,4,3,443,Loyal Customers,1
1522,15107,330,4,60.35,1,1,2,112,Others,2
1523,15109,246,6,103.35000000000001,1,2,2,122,Others,2
1524,15110,24,7,243.05,3,2,3,323,Others,0
1525,15111,29,18,385.15000000000003,3,3,4,334,Loyal Customers,0
1526,15113,10,18,586.1,4,3,4,434,Loyal Customers,1
1527,15114,30,32,529.86,3,4,4,344,Loyal Customers,1
1528,15115,18,5,76.8,4,2,2,422,Recent Customers,0
1529,15116,18,10,210.76,4,3,3,433,Loyal Customers,0
1530,15117,15,14,376.91,4,3,4,434,Loyal Customers,1
1531,15118,134,1,244.8,2,1,3,213,Others,2
1532,15119,246,1,16.5,1,1,1,111,Lost,2
1533,15120,134,5,77.3,2,2,2,222,Others,2
1534,15121,289,4,74.55,1,1,2,112,Others,2
1535,15122,114,17,355.86,2,3,4,234,At Risk,0
1536,15123,7,17,332.39,4,3,3,433,Loyal Customers,1
1537,15124,23,6,74.32,3,2,2,322,Others,0
1538,15125,25,24,2054.34,3,4,4,344,Loyal Customers,1
1539,15127,66,8,227.51999999999998,2,2,3,223,Others,0
1540,15128,60,20,290.82,2,3,3,233,At Risk,0
1541,15129,50,13,615.7,3,3,4,334,Loyal Customers,0
1542,15130,170,4,73.2,1,1,2,112,Others,2
1543,15132,106,11,159.56,2,3,3,233,At Risk,0
1544,15133,128,8,254.12,2,2,3,223,Others,0
1545,15134,15,19,410.18,4,3,4,434,Loyal Customers,1
1546,15135,239,2,30.0,1,1,1,111,Lost,2
1547,15136,3,22,479.43,4,4,4,444,Champions,1
1548,15139,337,2,27.900000000000002,1,1,1,111,Lost,2
1549,15140,52,17,525.24,3,3,4,334,Loyal Customers,0
1550,15142,46,6,107.5,3,2,2,322,Others,0
1551,15143,226,2,28.200000000000003,1,1,1,111,Lost,2
1552,15144,8,41,1276.1,4,4,4,444,Champions,1
1553,15145,4,13,238.46,4,3,3,433,Loyal Customers,1
1554,15146,165,26,364.42,1,4,4,144,At Risk,0
1555,15147,240,6,92.7,1,2,2,122,Others,2
1556,15148,11,4,54.51,4,1,1,411,Recent Customers,0
1557,15149,134,6,146.55,2,2,3,223,Others,0
1558,15150,17,60,946.3,4,4,4,444,Champions,1
1559,15152,10,47,817.64,4,4,4,444,Champions,1
1560,15153,31,4,57.7,3,1,1,311,Others,2
1561,15154,75,18,44.01,2,3,1,231,At Risk,0
1562,15156,1,11,245.25,4,3,3,433,Loyal Customers,1
1563,15157,4,33,585.84,4,4,4,444,Champions,1
1564,15158,45,3,189.6,3,1,3,313,Others,0
1565,15159,4,143,3771.4,4,4,4,444,Champions,1
1566,15160,357,1,106.2,1,1,2,112,Others,2
1567,15163,18,6,66.22000000000001,4,2,2,422,Recent Customers,0
1568,15164,69,21,175.29,2,3,3,233,At Risk,0
1569,15165,373,7,109.7,1,2,2,122,Others,2
1570,15167,321,4,12.65,1,1,1,111,Lost,2
1571,15168,26,2,32.4,3,1,1,311,Others,2
1572,15172,9,17,251.54000000000002,4,3,3,433,Loyal Customers,1
1573,15174,323,4,67.02,1,1,2,112,Others,2
1574,15175,72,3,25.16,2,1,1,211,Others,2
1575,15178,260,1,19.5,1,1,1,111,Lost,2
1576,15179,18,15,468.77,4,3,4,434,Loyal Customers,1
1577,15180,367,2,25.2,1,1,1,111,Lost,2
1578,15181,66,7,337.79999999999995,2,2,4,224,Big Spenders,0
1579,15182,154,4,100.44999999999999,1,1,2,112,Others,2
1580,15184,29,18,117.41,3,3,2,332,Loyal Customers,0
1581,15185,70,6,56.4,2,2,1,221,Others,2
1582,15186,14,5,88.86,4,2,2,422,Recent Customers,0
1583,15187,2,26,1636.3799999999999,4,4,4,444,Champions,1
1584,15189,1,41,3379.11,4,4,4,444,Champions,1
1585,15192,120,14,250.01999999999998,2,3,3,233,At Risk,0
1586,15193,61,1,19.799999999999997,2,1,1,211,Others,2
1587,15194,3,60,1732.17,4,4,4,444,Champions,1
1588,15195,3,1,3861.0,4,1,4,414,Recent Customers,1
1589,15197,11,8,683.5500000000001,4,2,4,424,Recent Customers,1
1590,15198,92,2,50.400000000000006,2,1,1,211,Others,2
1591,15199,95,1,49.050000000000004,2,1,1,211,Others,2
1592,15201,87,11,314.84000000000003,2,3,3,233,At Risk,0
1593,15203,26,30,429.08,3,4,4,344,Loyal Customers,1
1594,15204,357,1,59.400000000000006,1,1,1,111,Lost,2
1595,15205,85,10,137.44,2,3,2,232,At Risk,0
1596,15206,100,1,61.199999999999996,2,1,2,212,Others,2
1597,15208,1,6,202.85,4,2,3,423,Recent Customers,1
1598,15210,225,2,70.11,1,1,2,112,Others,2
1599,15211,60,13,204.81,2,3,3,233,At Risk,0
1600,15213,330,6,81.60000000000001,1,2,2,122,Others,2
1601,15214,2,28,452.29,4,4,4,444,Champions,1
1602,15215,47,6,103.75,3,2,2,322,Others,0
1603,15218,11,32,982.87,4,4,4,444,Champions,1
1604,15219,176,2,25.5,1,1,1,111,Lost,2
1605,15220,52,28,419.18,3,4,4,344,Loyal Customers,0
1606,15221,366,1,83.4,1,1,2,112,Others,2
1607,15223,226,3,189.2,1,1,3,113,Others,2
1608,15224,358,1,13.200000000000001,1,1,1,111,Lost,2
1609,15225,234,4,65.10000000000001,1,1,2,112,Others,2
1610,15226,311,1,15.299999999999999,1,1,1,111,Lost,2
1611,15227,37,9,162.77,3,2,3,323,Others,0
1612,15228,66,20,456.42,2,3,4,234,At Risk,0
1613,15230,241,6,89.4,1,2,2,122,Others,2
1614,15232,113,9,190.66,2,2,3,223,Others,0
1615,15234,277,1,1.92,1,1,1,111,Lost,2
1616,15235,218,25,381.69,1,4,4,144,At Risk,0
1617,15236,299,4,96.0,1,1,2,112,Others,2
1618,15237,78,17,227.53,2,3,3,233,At Risk,0
1619,15238,29,10,263.41,3,3,3,333,Loyal Customers,0
1620,15239,10,4,53.0,4,1,1,411,Recent Customers,0
1621,15240,45,14,229.81,3,3,3,333,Loyal Customers,0
1622,15241,67,19,317.14,2,3,3,233,At Risk,0
1623,15243,74,4,49.25,2,1,1,211,Others,2
1624,15244,65,7,159.36,2,2,3,223,Others,0
1625,15245,134,18,701.8199999999999,2,3,4,234,At Risk,0
1626,15246,238,4,52.800000000000004,1,1,1,111,Lost,2
1627,15247,122,1,81.6,2,1,2,212,Others,2
1628,15249,32,72,1327.16,3,4,4,344,Loyal Customers,1
1629,15251,9,29,3027.21,4,4,4,444,Champions,1
1630,15252,36,10,166.49,3,3,3,333,Loyal Customers,0
1631,15253,16,15,248.25,4,3,3,433,Loyal Customers,0
1632,15254,127,6,116.03,2,2,2,222,Others,0
1633,15255,67,13,242.06,2,3,3,233,At Risk,0
1634,15257,283,3,92.05,1,1,2,112,Others,2
1635,15258,169,8,127.45,1,2,2,122,Others,0
1636,15260,142,9,187.0,2,2,3,223,Others,0
1637,15261,135,1,17.4,2,1,1,211,Others,2
1638,15263,107,4,44.82,2,1,1,211,Others,2
1639,15264,64,3,50.550000000000004,2,1,1,211,Others,2
1640,15265,151,17,313.74,2,3,3,233,At Risk,0
1641,15266,338,1,17.85,1,1,1,111,Lost,2
1642,15267,183,2,550.8,1,1,4,114,Big Spenders,0
1643,15269,24,1,118.80000000000001,3,1,2,312,Others,2
1644,15270,16,9,263.75,4,2,3,423,Recent Customers,0
1645,15271,7,62,535.6899999999999,4,4,4,444,Champions,1
1646,15272,57,13,132.54,2,3,2,232,At Risk,0
1647,15274,4,8,108.26,4,2,2,422,Recent Customers,0
1648,15275,38,9,146.73000000000002,3,2,3,323,Others,0
1649,15276,66,12,22.17,2,3,1,231,At Risk,2
1650,15277,47,3,35.34,3,1,1,311,Others,2
1651,15279,355,2,35.2,1,1,1,111,Lost,2
1652,15280,172,4,23.32,1,1,1,111,Lost,2
1653,15281,59,39,674.54,2,4,4,244,At Risk,1
1654,15286,50,1,66.4,3,1,2,312,Others,2
1655,15287,22,6,111.15,3,2,2,322,Others,0
1656,15288,43,18,480.68,3,3,4,334,Loyal Customers,0
1657,15289,29,12,188.07,3,3,3,333,Loyal Customers,0
1658,15290,5,44,1701.8,4,4,4,444,Champions,1
1659,15291,26,18,571.78,3,3,4,334,Loyal Customers,1
1660,15292,201,5,40.75,1,2,1,121,Others,2
1661,15296,51,45,768.33,3,4,4,344,Loyal Customers,1
1662,15297,10,8,141.42000000000002,4,2,3,423,Recent Customers,0
1663,15298,2,37,1629.5800000000002,4,4,4,444,Champions,1
1664,15299,372,1,527.85,1,1,4,114,Big Spenders,2
1665,15300,64,3,48.5,2,1,1,211,Others,2
1666,15301,51,49,845.48,3,4,4,344,Loyal Customers,1
1667,15303,290,4,65.8,1,1,2,112,Others,2
1668,15304,61,6,198.4,2,2,3,223,Others,0
1669,15306,64,13,243.0,2,3,3,233,At Risk,0
1670,15307,96,1,14.850000000000001,2,1,1,211,Others,2
1671,15308,274,3,60.6,1,1,2,112,Others,2
1672,15311,1,469,12223.75,4,4,4,444,Champions,1
1673,15312,75,6,128.24,2,2,2,222,Others,0
1674,15314,199,5,70.08,1,2,2,122,Others,2
1675,15315,64,6,91.38,2,2,2,222,Others,0
1676,15316,327,1,165.0,1,1,3,113,Others,2
1677,15318,4,5,36.96,4,2,1,421,Recent Customers,0
1678,15319,284,1,17.700000000000003,1,1,1,111,Lost,2
1679,15320,44,7,55.55,3,2,1,321,Others,0
1680,15321,71,20,611.7,2,3,4,234,At Risk,0
1681,15322,86,9,160.84,2,2,3,223,Others,0
1682,15325,104,15,61.26,2,3,2,232,At Risk,0
1683,15326,334,6,60.78,1,2,2,122,Others,2
1684,15327,53,1,10.2,2,1,1,211,Others,2
1685,15329,39,15,213.68,3,3,3,333,Loyal Customers,0
1686,15330,61,1,69.6,2,1,2,212,Others,2
1687,15333,208,3,378.53999999999996,1,1,4,114,Big Spenders,0
1688,15334,157,22,63.35,1,4,2,142,Frequent but Low Value,0
1689,15335,53,6,17.9,2,2,1,221,Others,2
1690,15339,66,15,103.57000000000001,2,3,2,232,At Risk,0
1691,15341,81,4,517.36,2,1,4,214,Big Spenders,0
1692,15342,130,7,103.19999999999999,2,2,2,222,Others,0
1693,15343,87,6,109.2,2,2,2,222,Others,0
1694,15344,32,5,107.56,3,2,2,322,Others,0
1695,15345,46,1,29.9,3,1,1,311,Others,2
1696,15346,333,3,47.10000000000001,1,1,1,111,Lost,2
1697,15347,366,1,21.0,1,1,1,111,Lost,2
1698,15348,72,1,15.0,2,1,1,211,Others,2
1699,15349,158,12,67.75999999999999,1,3,2,132,At Risk,0
1700,15351,12,49,381.14,4,4,4,444,Champions,1
1701,15353,255,11,114.6,1,3,2,132,At Risk,0
1702,15355,29,2,55.6,3,1,1,311,Others,2
1703,15356,31,110,552.14,3,4,4,344,Loyal Customers,1
1704,15358,5,110,1810.18,4,4,4,444,Champions,1
1705,15360,40,2,49.6,3,1,1,311,Others,2
1706,15361,362,3,253.32,1,1,3,113,Others,2
1707,15363,373,7,149.15,1,2,3,123,Others,0
1708,15364,96,5,89.56,2,2,2,222,Others,0
1709,15365,26,19,430.58,3,3,4,334,Loyal Customers,1
1710,15366,75,12,166.44,2,3,3,233,At Risk,0
1711,15367,57,14,369.12,2,3,4,234,At Risk,0
1712,15368,21,1,279.24,3,1,3,313,Others,0
1713,15370,71,19,463.45000000000005,2,3,4,234,At Risk,0
1714,15372,137,6,449.56,2,2,4,224,Big Spenders,0
1715,15373,8,26,489.72,4,4,4,444,Champions,1
1716,15376,40,24,314.19,3,4,3,343,Loyal Customers,0
1717,15379,169,45,867.52,1,4,4,144,At Risk,0
1718,15380,9,7,198.20000000000002,4,2,3,423,Recent Customers,0
1719,15382,15,62,1337.96,4,4,4,444,Champions,1
1720,15384,170,7,103.99,1,2,2,122,Others,0
1721,15385,40,1,10.2,3,1,1,311,Others,2
1722,15386,186,3,35.28,1,1,1,111,Lost,2
1723,15392,5,19,393.58,4,3,4,434,Loyal Customers,1
1724,15393,281,3,43.2,1,1,1,111,Lost,2
1725,15394,10,12,354.72,4,3,4,434,Loyal Customers,1
1726,15395,326,2,31.85,1,1,1,111,Lost,2
1727,15396,113,6,101.28,2,2,2,222,Others,0
1728,15397,290,1,14.850000000000001,1,1,1,111,Lost,2
1729,15398,16,12,239.34,4,3,3,433,Loyal Customers,0
1730,15399,1,12,186.22,4,3,3,433,Loyal Customers,1
1731,15400,128,2,105.4,2,1,2,212,Others,2
1732,15402,149,6,68.5,2,2,2,222,Others,2
1733,15405,189,2,15.440000000000001,1,1,1,111,Lost,2
1734,15406,31,13,91.30000000000001,3,3,2,332,Loyal Customers,0
1735,15407,34,28,329.27,3,4,3,343,Loyal Customers,0
1736,15408,264,10,110.75,1,3,2,132,At Risk,0
1737,15410,84,25,633.15,2,4,4,244,At Risk,0
1738,15411,26,23,321.45,3,4,3,343,Loyal Customers,0
1739,15412,171,1,11.8,1,1,1,111,Lost,2
1740,15414,10,5,96.58,4,2,2,422,Recent Customers,0
1741,15415,313,12,158.35,1,3,3,133,At Risk,0
1742,15416,65,28,552.79,2,4,4,244,At Risk,0
1743,15417,85,6,111.0,2,2,2,222,Others,0
1744,15419,25,2,34.4,3,1,1,311,Others,2
1745,15421,59,6,112.10000000000001,2,2,2,222,Others,0
1746,15422,323,1,15.299999999999999,1,1,1,111,Lost,2
1747,15424,254,3,49.56,1,1,1,111,Lost,2
1748,15426,19,62,283.13,4,4,3,443,Loyal Customers,1
1749,15427,33,49,213.15,3,4,3,343,Loyal Customers,1
1750,15428,15,3,46.620000000000005,4,1,1,411,Recent Customers,2
1751,15429,27,14,104.09,3,3,2,332,Loyal Customers,0
1752,15432,23,2,40.2,3,1,1,311,Others,2
1753,15433,267,4,55.56,1,1,1,111,Lost,2
1754,15434,8,6,141.5,4,2,3,423,Recent Customers,0
1755,15435,22,6,35.75,3,2,1,321,Others,0
1756,15436,12,68,229.05,4,4,3,443,Loyal Customers,1
1757,15437,262,11,56.43,1,3,1,131,At Risk,2
1758,15438,131,3,26.3,2,1,1,211,Others,2
1759,15440,55,14,56.44,2,3,1,231,At Risk,0
1760,15443,2,87,771.3,4,4,4,444,Champions,1
1761,15444,9,50,329.6,4,4,3,443,Loyal Customers,1
1762,15445,264,1,25.5,1,1,1,111,Lost,2
1763,15447,331,2,28.52,1,1,1,111,Lost,2
1764,15448,313,6,96.2,1,2,2,122,Others,2
1765,15449,26,12,211.43,3,3,3,333,Loyal Customers,0
1766,15450,30,2,25.4,3,1,1,311,Others,2
1767,15452,30,14,172.77,3,3,3,333,Loyal Customers,0
1768,15453,2,65,274.94,4,4,3,443,Loyal Customers,1
1769,15454,362,7,48.55,1,2,1,121,Others,2
1770,15456,283,12,70.84,1,3,2,132,At Risk,0
1771,15457,262,9,32.97,1,2,1,121,Others,2
1772,15458,25,1,23.4,3,1,1,311,Others,2
1773,15460,354,6,17.55,1,2,1,121,Others,2
1774,15462,94,1,19.799999999999997,2,1,1,211,Others,2
1775,15463,29,2,45.8,3,1,1,311,Others,2
1776,15464,338,33,177.55,1,4,3,143,At Risk,0
1777,15465,83,16,896.75,2,3,4,234,At Risk,0
1778,15466,85,11,45.25,2,3,1,231,At Risk,0
1779,15467,9,9,97.98,4,2,2,422,Recent Customers,0
1780,15468,51,5,95.75,3,2,2,322,Others,0
1781,15469,50,3,75.6,3,1,2,312,Others,2
1782,15471,2,13,53.45,4,3,1,431,Loyal Customers,1
1783,15472,113,15,59.8,2,3,2,232,At Risk,0
1784,15473,14,2,306.0,4,1,3,413,Recent Customers,0
1785,15475,77,6,98.61,2,2,2,222,Others,0
1786,15478,40,12,230.69,3,3,3,333,Loyal Customers,0
1787,15482,16,17,1770.1999999999998,4,3,4,434,Loyal Customers,1
1788,15483,161,22,52.839999999999996,1,4,1,141,Frequent but Low Value,0
1789,15484,1,36,760.84,4,4,4,444,Champions,1
1790,15485,30,13,232.0,3,3,3,333,Loyal Customers,0
1791,15489,23,15,435.46,3,3,4,334,Loyal Customers,0
1792,15491,101,32,595.54,2,4,4,244,At Risk,0
1793,15492,74,7,122.32,2,2,2,222,Others,0
1794,15493,33,49,320.51,3,4,3,343,Loyal Customers,1
1795,15494,21,27,322.28000000000003,3,4,3,343,Loyal Customers,1
1796,15497,18,4,288.6,4,1,3,413,Recent Customers,0
1797,15498,3,104,2676.79,4,4,4,444,Champions,1
1798,15500,8,18,330.0,4,3,3,433,Loyal Customers,1
1799,15502,16,35,1259.93,4,4,4,444,Champions,1
1800,15503,363,14,41.6,1,3,1,131,At Risk,2
1801,15504,81,4,16.9,2,1,1,211,Others,2
1802,15505,53,21,972.86,2,3,4,234,At Risk,1
1803,15506,23,33,221.0,3,4,3,343,Loyal Customers,1
1804,15507,172,12,146.47,1,3,3,133,At Risk,0
1805,15508,189,21,281.84000000000003,1,3,3,133,At Risk,0
1806,15511,12,34,230.19,4,4,3,443,Loyal Customers,1
1807,15512,360,1,15.299999999999999,1,1,1,111,Lost,2
1808,15513,33,74,3407.51,3,4,4,344,Loyal Customers,1
1809,15514,12,39,1022.49,4,4,4,444,Champions,1
1810,15516,47,4,9.9,3,1,1,311,Others,2
1811,15517,233,8,95.78,1,2,2,122,Others,0
1812,15518,64,46,411.77,2,4,4,244,At Risk,0
1813,15520,2,4,64.38,4,1,2,412,Recent Customers,0
1814,15521,40,31,387.13,3,4,4,344,Loyal Customers,0
1815,15522,33,9,45.86,3,2,1,321,Others,0
1816,15523,84,3,252.50000000000003,2,1,3,213,Others,0
1817,15525,2,35,177.76,4,4,3,443,Loyal Customers,1
1818,15527,19,31,661.54,4,4,4,444,Champions,1
1819,15528,254,8,123.61,1,2,2,122,Others,0
1820,15529,23,138,787.77,3,4,4,344,Loyal Customers,1
1821,15530,22,21,326.0,3,3,3,333,Loyal Customers,1
1822,15531,8,54,483.94,4,4,4,444,Champions,1
1823,15532,25,43,332.23,3,4,3,343,Loyal Customers,1
1824,15533,19,18,163.36,4,3,3,433,Loyal Customers,0
1825,15535,173,24,168.39,1,4,3,143,At Risk,0
1826,15537,163,3,7.5,1,1,1,111,Lost,2
1827,15539,7,9,119.87,4,2,2,422,Recent Customers,0
1828,15540,11,3,37.650000000000006,4,1,1,411,Recent Customers,2
1829,15541,114,6,23.730000000000004,2,2,1,221,Others,2
1830,15543,288,9,38.5,1,2,1,121,Others,2
1831,15544,9,55,732.3000000000001,4,4,4,444,Champions,1
1832,15545,54,20,78.03,2,3,2,232,At Risk,0
1833,15547,7,138,1077.1,4,4,4,444,Champions,1
1834,15549,158,21,330.85,1,3,3,133,At Risk,0
1835,15550,4,13,127.95,4,3,2,432,Loyal Customers,1
1836,15551,37,5,101.0,3,2,2,322,Others,0
1837,15552,217,4,7.78,1,1,1,111,Lost,2
1838,15553,60,8,70.53,2,2,2,222,Others,0
1839,15554,278,2,25.2,1,1,1,111,Lost,2
1840,15555,12,188,987.36,4,4,4,444,Champions,1
1841,15556,24,5,79.08,3,2,2,322,Others,0
1842,15557,29,5,118.26,3,2,2,322,Others,0
1843,15561,12,4,65.46000000000001,4,1,2,412,Recent Customers,0
1844,15563,22,21,312.29,3,3,3,333,Loyal Customers,1
1845,15565,71,1,16.5,2,1,1,211,Others,2
1846,15567,19,1,24.96,4,1,1,411,Recent Customers,2
1847,15568,3,10,126.91,4,3,2,432,Loyal Customers,1
1848,15569,104,5,552.98,2,2,4,224,Big Spenders,0
1849,15570,10,78,1085.54,4,4,4,444,Champions,1
1850,15571,12,12,186.63,4,3,3,433,Loyal Customers,0
1851,15572,5,40,588.99,4,4,4,444,Champions,1
1852,15573,32,18,123.28,3,3,2,332,Loyal Customers,0
1853,15574,178,33,114.38000000000001,1,4,2,142,Frequent but Low Value,0
1854,15576,38,10,134.3,3,3,2,332,Loyal Customers,0
1855,15577,151,10,65.77,2,3,2,232,At Risk,0
1856,15579,69,9,62.71,2,2,2,222,Others,0
1857,15581,156,40,260.66,1,4,3,143,At Risk,0
1858,15582,220,5,63.480000000000004,1,2,2,122,Others,2
1859,15584,24,18,88.55,3,3,2,332,Loyal Customers,0
1860,15585,177,7,121.25,1,2,2,122,Others,0
1861,15587,50,2,111.96,3,1,2,312,Others,2
1862,15589,256,6,90.10000000000001,1,2,2,122,Others,2
1863,15592,47,5,94.74000000000001,3,2,2,322,Others,0
1864,15593,71,1,71.4,2,1,2,212,Others,2
1865,15594,30,22,378.82,3,4,4,344,Loyal Customers,0
1866,15596,215,17,328.95,1,3,3,133,At Risk,0
1867,15597,35,3,32.160000000000004,3,1,1,311,Others,2
1868,15598,53,3,63.06,2,1,2,212,Others,2
1869,15599,27,10,136.32999999999998,3,3,2,332,Loyal Customers,0
1870,15601,11,77,1181.92,4,4,4,444,Champions,1
1871,15602,8,11,305.21999999999997,4,3,3,433,Loyal Customers,1
1872,15604,52,2,36.52,3,1,1,311,Others,2
1873,15605,36,10,165.8,3,3,3,333,Loyal Customers,0
1874,15606,61,18,687.63,2,3,4,234,At Risk,0
1875,15607,337,5,54.76,1,2,1,121,Others,2
1876,15608,28,11,271.78,3,3,3,333,Loyal Customers,0
1877,15609,184,6,112.68,1,2,2,122,Others,0
1878,15610,52,3,53.14,3,1,1,311,Others,2
1879,15611,10,7,197.85,4,2,3,423,Recent Customers,0
1880,15612,36,3,124.1,3,1,2,312,Others,0
1881,15615,10,80,2145.8,4,4,4,444,Champions,1
1882,15618,33,11,165.951,3,3,3,333,Loyal Customers,0
1883,15620,57,13,186.9,2,3,3,233,At Risk,0
1884,15621,4,3,198.72,4,1,3,413,Recent Customers,0
1885,15622,43,45,925.82,3,4,4,344,Loyal Customers,1
1886,15623,141,4,60.129999999999995,2,1,2,212,Others,2
1887,15624,135,6,88.53,2,2,2,222,Others,0
1888,15625,104,14,314.09999999999997,2,3,3,233,At Risk,0
1889,15626,75,11,139.48,2,3,2,232,At Risk,0
1890,15628,5,30,542.7,4,4,4,444,Champions,1
1891,15630,45,12,212.74,3,3,3,333,Loyal Customers,0
1892,15632,16,32,624.4,4,4,4,444,Champions,1
1893,15634,17,4,65.7,4,1,2,412,Recent Customers,0
1894,15636,90,4,117.0,2,1,2,212,Others,0
1895,15637,53,2,36.900000000000006,2,1,1,211,Others,2
1896,15639,134,2,15.120000000000001,2,1,1,211,Others,2
1897,15640,4,94,2390.46,4,4,4,444,Champions,1
1898,15641,105,10,177.4,2,3,3,233,At Risk,0
1899,15643,282,5,76.7,1,2,2,122,Others,2
1900,15644,166,46,147.34,1,4,3,143,At Risk,0
1901,15645,19,12,138.21,4,3,2,432,Loyal Customers,0
1902,15646,247,6,75.96000000000001,1,2,2,122,Others,2
1903,15648,204,7,199.3,1,2,3,123,Others,0
1904,15651,37,8,154.86,3,2,3,323,Others,0
1905,15652,91,6,102.80000000000001,2,2,2,222,Others,0
